     1.364E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.369E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.374E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.379E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.384E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.389E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.394E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.399E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.404E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.409E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.414E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.419E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.424E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.429E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.434E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.439E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.444E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.449E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.454E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.459E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.464E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.469E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.474E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.479E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.484E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.489E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.494E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.499E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.504E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.509E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.514E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.519E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.524E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.529E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.534E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.539E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.544E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.549E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.554E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.559E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.564E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.569E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.574E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.579E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.584E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.589E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.594E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.599E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.604E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.609E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.614E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.619E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.624E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.629E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.634E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.639E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.644E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.649E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.654E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.659E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.664E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.669E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.674E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.679E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.684E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.689E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.694E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.699E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.704E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.709E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.714E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.719E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.724E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.729E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.734E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.739E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.744E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.749E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.754E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.759E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.764E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.769E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.774E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.779E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.784E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.789E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.794E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.799E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.804E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.809E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.814E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.819E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.824E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.829E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.834E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.839E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.844E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.849E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.854E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.859E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.864E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.869E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.874E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.879E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.884E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.889E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.894E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.899E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.904E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.909E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.914E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.919E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.924E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.929E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.934E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.939E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.944E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.949E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.954E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.959E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.964E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.969E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.974E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.979E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.984E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.989E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.994E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     1.999E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     2.005E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     2.010E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     2.015E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     2.020E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     2.025E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     2.030E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     2.035E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     2.040E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     2.045E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     2.050E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     2.055E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     2.060E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     2.065E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     2.070E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     2.075E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     2.080E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     2.085E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     2.090E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     2.095E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     2.100E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     2.105E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     2.110E+0001      2.000E-0024      0.000E+0000      0.000E+0000
     2.115E+0001      2.000E-0024      0.000E+0000      0.000E+0000
