     1.732E+0001      0.000E+0000      0.000E+0000
     1.737E+0001      0.000E+0000      0.000E+0000
     1.742E+0001      0.000E+0000      0.000E+0000
     1.747E+0001      0.000E+0000      0.000E+0000
     1.752E+0001      0.000E+0000      0.000E+0000
     1.757E+0001      0.000E+0000      0.000E+0000
     1.762E+0001      0.000E+0000      0.000E+0000
     1.767E+0001      0.000E+0000      0.000E+0000
     1.772E+0001      0.000E+0000      0.000E+0000
     1.777E+0001      0.000E+0000      0.000E+0000
     1.782E+0001      0.000E+0000      0.000E+0000
     1.787E+0001      0.000E+0000      0.000E+0000
     1.792E+0001      0.000E+0000      0.000E+0000
     1.797E+0001      0.000E+0000      0.000E+0000
     1.802E+0001      0.000E+0000      0.000E+0000
     1.807E+0001      0.000E+0000      0.000E+0000
     1.812E+0001      0.000E+0000      0.000E+0000
     1.817E+0001      0.000E+0000      0.000E+0000
     1.822E+0001      0.000E+0000      0.000E+0000
     1.827E+0001      0.000E+0000      0.000E+0000
     1.832E+0001      0.000E+0000      0.000E+0000
     1.837E+0001      0.000E+0000      0.000E+0000
     1.842E+0001      0.000E+0000      0.000E+0000
     1.847E+0001      0.000E+0000      0.000E+0000
     1.852E+0001      0.000E+0000      0.000E+0000
     1.857E+0001      0.000E+0000      0.000E+0000
     1.862E+0001      0.000E+0000      0.000E+0000
     1.867E+0001      0.000E+0000      0.000E+0000
     1.872E+0001      0.000E+0000      0.000E+0000
     1.877E+0001      0.000E+0000      0.000E+0000
     1.882E+0001      0.000E+0000      0.000E+0000
     1.887E+0001      0.000E+0000      0.000E+0000
     1.892E+0001      0.000E+0000      0.000E+0000
     1.897E+0001      0.000E+0000      0.000E+0000
     1.902E+0001      0.000E+0000      0.000E+0000
     1.907E+0001      0.000E+0000      0.000E+0000
     1.912E+0001      0.000E+0000      0.000E+0000
     1.917E+0001      0.000E+0000      0.000E+0000
     1.922E+0001      0.000E+0000      0.000E+0000
     1.927E+0001      0.000E+0000      0.000E+0000
     1.932E+0001      0.000E+0000      0.000E+0000
     1.937E+0001      0.000E+0000      0.000E+0000
     1.942E+0001      0.000E+0000      0.000E+0000
     1.947E+0001      0.000E+0000      0.000E+0000
     1.952E+0001      0.000E+0000      0.000E+0000
     1.957E+0001      0.000E+0000      0.000E+0000
     1.962E+0001      0.000E+0000      0.000E+0000
     1.967E+0001      0.000E+0000      0.000E+0000
     1.972E+0001      0.000E+0000      0.000E+0000
     1.977E+0001      0.000E+0000      0.000E+0000
     1.982E+0001      0.000E+0000      0.000E+0000
     1.987E+0001      0.000E+0000      0.000E+0000
     1.992E+0001      0.000E+0000      0.000E+0000
     1.997E+0001      0.000E+0000      0.000E+0000
     2.002E+0001      0.000E+0000      0.000E+0000
     2.007E+0001      0.000E+0000      0.000E+0000
     2.012E+0001      0.000E+0000      0.000E+0000
     2.017E+0001      0.000E+0000      0.000E+0000
     2.022E+0001      0.000E+0000      0.000E+0000
     2.027E+0001      0.000E+0000      0.000E+0000
     2.032E+0001      0.000E+0000      0.000E+0000
     2.037E+0001      0.000E+0000      0.000E+0000
     2.042E+0001      0.000E+0000      0.000E+0000
     2.047E+0001      0.000E+0000      0.000E+0000
     2.052E+0001      0.000E+0000      0.000E+0000
     2.057E+0001      0.000E+0000      0.000E+0000
